Options: Namespace(adapt_features=True, batch_normalisation='basic', batch_size=4, blur_heuristic=True, checkpoint_dir='./checkpoint/blur_heuristic', classifier='versa', clip_length=8, context_shot=5, context_video_type='clean', data_path='../dataset/orbit_benchmark_224', epochs=5, feature_adaptation_method='generate', feature_extractor='efficientnetb0', frame_size=224, from_checkpoint=False, gpu=0, learn_extractor=False, learning_rate=0.0001, log_dir='./logs/blur_heuristic', mode='train_test', model_path=None, no_preload_clips=False, num_lite_samples=4, preload_clips=True, pretrained_extractor_path='features/pretrained/efficientnetb0_imagenet_224.pth', print_by_step=True, subsample_factor=1, target_shot=2, target_video_type='clutter', tasks_per_batch=16, test_context_num_clips=8, test_context_shot_method='max', test_set='test', test_target_num_clips='max', test_target_shot_method='max', test_tasks_per_user=5, test_way_method='max', train_context_num_clips=4, train_context_shot_method='random', train_object_cap=15, train_target_num_clips=4, train_target_shot_method='random', train_task_type='user_centric', train_tasks_per_user=50, train_way_method='random', use_two_gpus=False, validation_on_epoch=5, with_lite=True, with_train_shot_caps=False)

Checkpoint Directory: ./checkpoint/blur_heuristic/2021-11-08-04-11-54

epoch [1/5][1/2200], train loss: 27.4966736, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1132/2200], train loss: 0.0010728, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1133/2200], train loss: 0.0034900, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1134/2200], train loss: 0.0212268, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1135/2200], train loss: 1.3935325, frame_acc: 100.00, time/task: 0m10s
epoch [2/5][1136/2200], train loss: 0.0284422, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1137/2200], train loss: 1.6710093, frame_acc: 75.00, time/task: 0m07s
epoch [2/5][1138/2200], train loss: 3.4450381, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1139/2200], train loss: 0.0005394, frame_acc: 100.00, time/task: 0m00s
epoch [2/5][1140/2200], train loss: 0.0074352, frame_acc: 100.00, time/task: 0m00s
epoch [2/5][1141/2200], train loss: 0.3762718, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1142/2200], train loss: 0.1330956, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1143/2200], train loss: 0.2342030, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1144/2200], train loss: 0.0012209, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1145/2200], train loss: 0.0005377, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1146/2200], train loss: 0.0010753, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1147/2200], train loss: 1.6877872, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1148/2200], train loss: 1.0202665, frame_acc: 100.00, time/task: 0m11s
epoch [2/5][1149/2200], train loss: 7.1078491, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1150/2200], train loss: 0.0138481, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1151/2200], train loss: 0.8356956, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1152/2200], train loss: 2.1461022, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1153/2200], train loss: 5.5271130, frame_acc: 75.00, time/task: 0m10s
epoch [2/5][1154/2200], train loss: 0.0013508, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1155/2200], train loss: 3.8205044, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1156/2200], train loss: 1.2987027, frame_acc: 75.00, time/task: 0m07s
epoch [2/5][1157/2200], train loss: 1.3836586, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1158/2200], train loss: 0.0927967, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1159/2200], train loss: 0.0150765, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1160/2200], train loss: 0.5187988, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1161/2200], train loss: 0.0021468, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1162/2200], train loss: 0.6243423, frame_acc: 100.00, time/task: 0m13s
epoch [2/5][1163/2200], train loss: 0.0168538, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1164/2200], train loss: 0.2638442, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1165/2200], train loss: 1.4893657, frame_acc: 100.00, time/task: 0m09s
epoch [2/5][1166/2200], train loss: 0.3176547, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1167/2200], train loss: 6.4535646, frame_acc: 100.00, time/task: 0m16s
epoch [2/5][1168/2200], train loss: 0.0010809, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1169/2200], train loss: 1.2513286, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1170/2200], train loss: 0.0066210, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1171/2200], train loss: 0.2488269, frame_acc: 75.00, time/task: 0m01s
epoch [2/5][1172/2200], train loss: 4.9638600, frame_acc: 50.00, time/task: 0m05s
epoch [2/5][1173/2200], train loss: 0.0005428, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1174/2200], train loss: 0.0377387, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1175/2200], train loss: 0.1007200, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1176/2200], train loss: 0.0186969, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1177/2200], train loss: 0.3021309, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1178/2200], train loss: 0.0017516, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1179/2200], train loss: 0.0667311, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1180/2200], train loss: 1.7072474, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1181/2200], train loss: 0.0039400, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1182/2200], train loss: 3.1571348, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1183/2200], train loss: 1.3373370, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1184/2200], train loss: 3.1680632, frame_acc: 75.00, time/task: 0m06s
epoch [2/5][1185/2200], train loss: 0.5433404, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1186/2200], train loss: 0.4559698, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1187/2200], train loss: 0.1219102, frame_acc: 75.00, time/task: 0m02s
epoch [2/5][1188/2200], train loss: 0.0129412, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1189/2200], train loss: 0.0808415, frame_acc: 75.00, time/task: 0m01s
epoch [2/5][1190/2200], train loss: 0.5499434, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1191/2200], train loss: 0.6699591, frame_acc: 75.00, time/task: 0m06s
epoch [2/5][1192/2200], train loss: 0.3148661, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1193/2200], train loss: 0.0010905, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1194/2200], train loss: 1.4722943, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1195/2200], train loss: 0.0011026, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1196/2200], train loss: 0.0900211, frame_acc: 100.00, time/task: 0m13s
epoch [2/5][1197/2200], train loss: 1.8323189, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1198/2200], train loss: 0.2454328, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1199/2200], train loss: 0.0013724, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1200/2200], train loss: 0.2981959, frame_acc: 75.00, time/task: 0m02s
epoch [2/5][1201/2200], train loss: 0.0010951, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1202/2200], train loss: 1.8773692, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1203/2200], train loss: 1.1915112, frame_acc: 100.00, time/task: 0m07s
epoch [2/5][1204/2200], train loss: 0.1281340, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1205/2200], train loss: 0.6935897, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1206/2200], train loss: 9.8101215, frame_acc: 100.00, time/task: 0m17s
epoch [2/5][1207/2200], train loss: 1.2809081, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1208/2200], train loss: 0.0756167, frame_acc: 100.00, time/task: 0m10s
epoch [2/5][1209/2200], train loss: 0.1203117, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1210/2200], train loss: 0.0009403, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1211/2200], train loss: 0.6679098, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1212/2200], train loss: 2.0096872, frame_acc: 75.00, time/task: 0m10s
epoch [2/5][1213/2200], train loss: 0.0019055, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1214/2200], train loss: 1.2771568, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1215/2200], train loss: 1.4956951, frame_acc: 50.00, time/task: 0m01s
epoch [2/5][1216/2200], train loss: 3.3065939, frame_acc: 75.00, time/task: 0m10s
epoch [2/5][1217/2200], train loss: 0.0040201, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1218/2200], train loss: 0.2183256, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1219/2200], train loss: 2.7200499, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1220/2200], train loss: 1.0175321, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1221/2200], train loss: 0.0008244, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1222/2200], train loss: 0.0024731, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1223/2200], train loss: 0.0038646, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1224/2200], train loss: 4.0874314, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1225/2200], train loss: 11.0435505, frame_acc: 50.00, time/task: 0m05s
epoch [2/5][1226/2200], train loss: 0.7263824, frame_acc: 100.00, time/task: 0m09s
epoch [2/5][1227/2200], train loss: 0.0005497, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1228/2200], train loss: 2.7171969, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1229/2200], train loss: 0.2172453, frame_acc: 100.00, time/task: 0m11s
epoch [2/5][1230/2200], train loss: 0.9007931, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1231/2200], train loss: 0.2202832, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1232/2200], train loss: 0.0040152, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1233/2200], train loss: 11.5766163, frame_acc: 100.00, time/task: 0m20s
epoch [2/5][1234/2200], train loss: 1.8940022, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1235/2200], train loss: 0.0734959, frame_acc: 100.00, time/task: 0m07s
epoch [2/5][1236/2200], train loss: 0.0483151, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1237/2200], train loss: 0.3594922, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1238/2200], train loss: 0.6205001, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1239/2200], train loss: 0.0755761, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1240/2200], train loss: 0.0710449, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1241/2200], train loss: 1.1514965, frame_acc: 100.00, time/task: 0m12s
epoch [2/5][1242/2200], train loss: 0.0006790, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1243/2200], train loss: 0.0013872, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1244/2200], train loss: 0.0013786, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1245/2200], train loss: 0.0177102, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1246/2200], train loss: 0.0005520, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1247/2200], train loss: 0.0137538, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1248/2200], train loss: 0.5392033, frame_acc: 100.00, time/task: 0m09s
epoch [2/5][1249/2200], train loss: 3.6234479, frame_acc: 25.00, time/task: 0m02s
epoch [2/5][1250/2200], train loss: 1.6144332, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1251/2200], train loss: 0.0005535, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1252/2200], train loss: 10.9834881, frame_acc: 50.00, time/task: 0m06s
epoch [2/5][1253/2200], train loss: 0.4851410, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1254/2200], train loss: 4.7675409, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1255/2200], train loss: 0.5531078, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1256/2200], train loss: 0.0446716, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1257/2200], train loss: 1.7700509, frame_acc: 50.00, time/task: 0m03s
epoch [2/5][1258/2200], train loss: 0.2222170, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1259/2200], train loss: 2.0621815, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1260/2200], train loss: 1.4677833, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1261/2200], train loss: 0.0119589, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1262/2200], train loss: 0.0005535, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1263/2200], train loss: 7.2985582, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1264/2200], train loss: 1.0642811, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1265/2200], train loss: 0.0349339, frame_acc: 100.00, time/task: 0m17s
epoch [2/5][1266/2200], train loss: 0.1832367, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1267/2200], train loss: 0.0291021, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1268/2200], train loss: 0.0033127, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1269/2200], train loss: 0.0016669, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1270/2200], train loss: 0.0008334, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1271/2200], train loss: 0.0021576, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1272/2200], train loss: 0.6667820, frame_acc: 100.00, time/task: 0m11s
epoch [2/5][1273/2200], train loss: 0.0231724, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1274/2200], train loss: 0.0187659, frame_acc: 100.00, time/task: 0m19s
epoch [2/5][1275/2200], train loss: 0.7109979, frame_acc: 100.00, time/task: 0m10s
epoch [2/5][1276/2200], train loss: 0.0117060, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1277/2200], train loss: 0.0011116, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1278/2200], train loss: 0.8582431, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1279/2200], train loss: 2.9036911, frame_acc: 100.00, time/task: 0m07s
epoch [2/5][1280/2200], train loss: 0.0016689, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1281/2200], train loss: 0.7341823, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1282/2200], train loss: 0.0017267, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1283/2200], train loss: 0.0031306, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1284/2200], train loss: 0.0013946, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1285/2200], train loss: 0.0005640, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1286/2200], train loss: 0.0289996, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1287/2200], train loss: 1.2980142, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1288/2200], train loss: 3.2270298, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1289/2200], train loss: 21.9123631, frame_acc: 75.00, time/task: 0m15s
epoch [2/5][1290/2200], train loss: 0.0009129, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1291/2200], train loss: 0.0008556, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1292/2200], train loss: 0.0917108, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1293/2200], train loss: 0.7191510, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1294/2200], train loss: 0.0013941, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1295/2200], train loss: 0.4792519, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1296/2200], train loss: 0.6664805, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1297/2200], train loss: 18.8202705, frame_acc: 75.00, time/task: 0m11s
epoch [2/5][1298/2200], train loss: 0.0081064, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1299/2200], train loss: 3.3422818, frame_acc: 75.00, time/task: 0m10s
epoch [2/5][1300/2200], train loss: 1.2182844, frame_acc: 75.00, time/task: 0m01s
epoch [2/5][1301/2200], train loss: 0.0005599, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1302/2200], train loss: 1.3166002, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1303/2200], train loss: 0.0005599, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1304/2200], train loss: 2.1714375, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1305/2200], train loss: 0.1339681, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1306/2200], train loss: 0.6099194, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1307/2200], train loss: 0.2834269, frame_acc: 75.00, time/task: 0m02s
epoch [2/5][1308/2200], train loss: 0.3030671, frame_acc: 100.00, time/task: 0m16s
epoch [2/5][1309/2200], train loss: 0.0608721, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1310/2200], train loss: 1.7972240, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1311/2200], train loss: 0.0022611, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1312/2200], train loss: 0.0026048, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1313/2200], train loss: 0.0016868, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1314/2200], train loss: 0.0450930, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1315/2200], train loss: 0.0114979, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1316/2200], train loss: 0.8666012, frame_acc: 75.00, time/task: 0m01s
epoch [2/5][1317/2200], train loss: 0.9446441, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1318/2200], train loss: 0.0011291, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1319/2200], train loss: 6.4905076, frame_acc: 25.00, time/task: 0m03s
epoch [2/5][1320/2200], train loss: 0.0417212, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1321/2200], train loss: 0.1923405, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1322/2200], train loss: 0.0005621, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1323/2200], train loss: 1.4550163, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1324/2200], train loss: 0.4253006, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1325/2200], train loss: 6.1198454, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1326/2200], train loss: 0.0014052, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1327/2200], train loss: 0.0008479, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1328/2200], train loss: 0.8572294, frame_acc: 75.00, time/task: 0m01s
epoch [2/5][1329/2200], train loss: 0.0055374, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1330/2200], train loss: 1.4253978, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1331/2200], train loss: 0.0695228, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1332/2200], train loss: 3.2075675, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1333/2200], train loss: 0.0009775, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1334/2200], train loss: 0.7736877, frame_acc: 75.00, time/task: 0m02s
epoch [2/5][1335/2200], train loss: 0.0120714, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1336/2200], train loss: 0.0012826, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1337/2200], train loss: 0.0368635, frame_acc: 100.00, time/task: 0m13s
epoch [2/5][1338/2200], train loss: 11.3163195, frame_acc: 100.00, time/task: 0m20s
epoch [2/5][1339/2200], train loss: 4.5362883, frame_acc: 50.00, time/task: 0m03s
epoch [2/5][1340/2200], train loss: 0.0703710, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1341/2200], train loss: 11.5793495, frame_acc: 100.00, time/task: 0m13s
epoch [2/5][1342/2200], train loss: 0.0633275, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1343/2200], train loss: 1.2491934, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1344/2200], train loss: 0.3777291, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1345/2200], train loss: 0.0150757, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1346/2200], train loss: 0.5267639, frame_acc: 100.00, time/task: 0m07s
epoch [2/5][1347/2200], train loss: 0.5643883, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1348/2200], train loss: 0.0078123, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1349/2200], train loss: 2.9362967, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1350/2200], train loss: 7.7169781, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1351/2200], train loss: 3.2206697, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1352/2200], train loss: 0.2430154, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1353/2200], train loss: 1.0167191, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1354/2200], train loss: 3.4093773, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1355/2200], train loss: 1.8512430, frame_acc: 50.00, time/task: 0m02s
epoch [2/5][1356/2200], train loss: 15.1517868, frame_acc: 75.00, time/task: 0m05s
epoch [2/5][1357/2200], train loss: 0.0160416, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1358/2200], train loss: 1.7854701, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1359/2200], train loss: 1.4728006, frame_acc: 100.00, time/task: 0m07s
epoch [2/5][1360/2200], train loss: 0.0029512, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1361/2200], train loss: 0.0236114, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1362/2200], train loss: 0.0310409, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1363/2200], train loss: 0.0009999, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1364/2200], train loss: 1.7551955, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1365/2200], train loss: 6.5108385, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1366/2200], train loss: 2.5371294, frame_acc: 100.00, time/task: 0m08s
epoch [2/5][1367/2200], train loss: 0.2001053, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1368/2200], train loss: 0.0017920, frame_acc: 100.00, time/task: 0m03s
epoch [2/5][1369/2200], train loss: 0.7195517, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1370/2200], train loss: 0.2886343, frame_acc: 75.00, time/task: 0m03s
epoch [2/5][1371/2200], train loss: 1.8897845, frame_acc: 100.00, time/task: 0m06s
epoch [2/5][1372/2200], train loss: 0.0005709, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1373/2200], train loss: 0.0022851, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1374/2200], train loss: 0.0070262, frame_acc: 100.00, time/task: 0m04s
epoch [2/5][1375/2200], train loss: 0.0013440, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1376/2200], train loss: 5.7414670, frame_acc: 75.00, time/task: 0m04s
epoch [2/5][1377/2200], train loss: 0.0137115, frame_acc: 100.00, time/task: 0m01s
epoch [2/5][1378/2200], train loss: 2.2975171, frame_acc: 100.00, time/task: 0m11s
epoch [2/5][1379/2200], train loss: 1.5874820, frame_acc: 100.00, time/task: 0m05s
epoch [2/5][1380/2200], train loss: 0.0014542, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1381/2200], train loss: 1.3594723, frame_acc: 50.00, time/task: 0m01s
epoch [2/5][1382/2200], train loss: 0.5914244, frame_acc: 100.00, time/task: 0m02s
epoch [2/5][1383/2200], train loss: 0.0008563, frame_acc: 100.00, time/task: 0m01s
